CUSEC,total,unipersonal,h_65+,h_65-,m_65+,m_65-,gana,pc_unipersonal,pc_h_65+,pc_h_65-,pc_m_65+,pc_m_65-
0403201003,501,120,12,54,42,27,2,"23,95","2,4","10,78","8,38","5,39"
0403201004,678,195,21,96,81,48,1,"28,76","3,1","14,16","11,95","7,08"
0403202001,492,126,18,51,39,30,2,"25,61","3,66","10,37","7,93","6,1"
0403301001,60,30,0,12,9,9,,50,0,20,15,15
0403401001,84,39,9,15,12,9,1,"46,43","10,71","17,86","14,29","10,71"
0403501001,822,201,18,111,78,30,2,"24,45","2,19","13,5","9,49","3,65"
0403501002,618,165,12,72,54,33,1,"26,7","1,94","11,65","8,74","5,34"
0403501003,963,228,18,105,81,66,1,"23,68","1,87","10,9","8,41","6,85"
0403502001,681,153,15,75,57,36,2,"22,47","2,2","11,01","8,37","5,29"
0403503001,1311,432,72,186,150,90,1,"32,95","5,49","14,19","11,44","6,86"
0403504001,561,159,24,57,42,33,"1, 2","28,34","4,28","10,16","7,49","5,88"
0403504002,576,162,27,45,36,36,2,"28,13","4,69","7,81","6,25","6,25"
0403601001,126,45,9,15,15,9,1,"35,71","7,14","11,9","11,9","7,14"
0403701001,357,138,30,48,39,21,1,"38,66","8,4","13,45","10,92","5,88"
0403701002,357,165,36,48,42,18,1,"46,22","10,08","13,45","11,76","5,04"
0403801001,798,180,18,69,51,39,2,"22,56","2,26","8,65","6,39","4,89"
0403801002,777,222,36,81,60,39,1,"28,57","4,63","10,42","7,72","5,02"
0404101001,276,123,27,57,51,30,1,"44,57","9,78","20,65","18,48","10,87"
0404301001,315,141,24,78,66,24,1,"44,76","7,62","24,76","20,95","7,62"
0404401001,813,210,18,111,87,36,1,"25,83","2,21","13,65","10,7","4,43"
0404501001,270,108,12,48,36,18,1,40,"4,44","17,78","13,33","6,67"
0404502001,270,96,15,33,21,18,1,"35,56","5,56","12,22","7,78","6,67"
0404503001,348,99,12,48,39,21,2,"28,45","3,45","13,79","11,21","6,03"
0404601001,507,213,24,99,81,48,1,"42,01","4,73","19,53","15,98","9,47"
0404701001,546,192,30,75,60,33,1,"35,16","5,49","13,74","10,99","6,04"
0404701002,693,192,12,96,66,48,2,"27,71","1,73","13,85","9,52","6,93"
0404801001,1146,324,63,90,66,66,2,"28,27","5,5","7,85","5,76","5,76"
0404901001,624,156,21,60,45,39,"1, 2",25,"3,37","9,62","7,21","6,25"
0404901002,1077,297,36,138,102,72,2,"27,58","3,34","12,81","9,47","6,69"
0404902001,993,255,33,99,69,72,2,"25,68","3,32","9,97","6,95","7,25"
0404902002,1047,306,42,114,87,96,1,"29,23","4,01","10,89","8,31","9,17"
0405001001,486,189,24,75,63,39,1,"38,89","4,94","15,43","12,96","8,02"
0405101001,219,81,9,39,27,15,1,"36,99","4,11","17,81","12,33","6,85"
0405201001,408,81,9,36,33,24,4,"19,85","2,21","8,82","8,09","5,88"
0405201002,960,174,12,96,81,45,4,"18,13","1,25",10,"8,44","4,69"
0405201003,717,117,12,57,42,27,4,"16,32","1,67","7,95","5,86","3,77"
0405201004,804,129,6,87,72,27,4,"16,04","0,75","10,82","8,96","3,36"
0405201005,834,195,9,120,105,57,2,"23,38","1,08","14,39","12,59","6,83"
0405201006,750,147,3,78,54,57,4,"19,6","0,4","10,4","7,2","7,6"
0405201007,636,135,12,57,45,27,3,"21,23","1,89","8,96","7,08","4,25"
0405201008,474,93,15,48,39,18,4,"19,62","3,16","10,13","8,23","3,8"
0405201009,399,69,6,48,36,12,3,"17,29","1,5","12,03","9,02","3,01"
0405201010,342,69,6,39,36,15,2,"20,18","1,75","11,4","10,53","4,39"
0405301001,687,186,30,57,42,33,1,"27,07","4,37","8,3","6,11","4,8"
0405302001,744,186,15,66,57,39,2,25,"2,02","8,87","7,66","5,24"
0405302002,801,153,18,51,42,36,4,"19,1","2,25","6,37","5,24","4,49"
0405302003,1002,225,18,84,63,72,3,"22,46","1,8","8,38","6,29","7,19"
0405303002,693,114,6,48,36,33,4,"16,45","0,87","6,93","5,19","4,76"
0405303003,828,126,9,57,45,36,4,"15,22","1,09","6,88","5,43","4,35"
0405303004,663,174,12,60,51,48,1,"26,24","1,81","9,05","7,69","7,24"
0405304001,324,84,12,21,18,12,2,"25,93","3,7","6,48","5,56","3,7"
0405304002,786,207,51,63,51,30,2,"26,34","6,49","8,02","6,49","3,82"
0405305002,567,138,24,51,39,15,2,"24,34","4,23","8,99","6,88","2,65"
0405401001,210,90,9,42,30,24,1,"42,86","4,29",20,"14,29","11,43"
0405501001,216,96,15,36,24,15,1,"44,44","6,94","16,67","11,11","6,94"
0405601001,90,39,9,18,15,9,1,"43,33",10,20,"16,67",10
0405701001,309,123,15,45,30,27,1,"39,81","4,85","14,56","9,71","8,74"
0405702001,411,138,15,57,42,27,1,"33,58","3,65","13,87","10,22","6,57"
0405801001,162,51,9,15,12,6,1,"31,48","5,56","9,26","7,41","3,7"
0405901001,408,150,24,39,33,24,1,"36,76","5,88","9,56","8,09","5,88"
0405902001,309,123,30,36,33,15,1,"39,81","9,71","11,65","10,68","4,85"
0406001001,270,111,21,45,39,21,1,"41,11","7,78","16,67","14,44","7,78"
0406101001,369,150,39,51,36,30,1,"40,65","10,57","13,82","9,76","8,13"
0406201001,627,177,18,72,66,33,2,"28,23","2,87","11,48","10,53","5,26"
0406201002,591,168,24,69,51,27,1,"28,43","4,06","11,68","8,63","4,57"
0406201003,543,129,12,51,45,21,2,"23,76","2,21","9,39","8,29","3,87"
0406201004,387,87,6,51,39,24,4,"22,48","1,55","13,18","10,08","6,2"
0406301001,525,180,30,60,48,33,1,"34,29","5,71","11,43","9,14","6,29"
0406401001,726,243,36,90,69,54,1,"33,47","4,96","12,4","9,5","7,44"
0406401002,2643,990,180,303,258,273,"1, 2","37,46","6,81","11,46","9,76","10,33"
0406501001,249,117,21,45,39,24,1,"46,99","8,43","18,07","15,66","9,64"
0406601001,351,144,15,60,51,39,1,"41,03","4,27","17,09","14,53","11,11"
0406601002,894,270,24,144,105,60,1,"30,2","2,68","16,11","11,74","6,71"
0406601003,561,105,12,42,24,18,2,"18,72","2,14","7,49","4,28","3,21"
0406601004,1149,213,18,117,78,51,2,"18,54","1,57","10,18","6,79","4,44"
0406601005,1137,366,24,237,180,60,1,"32,19","2,11","20,84","15,83","5,28"
0406601006,669,168,18,81,57,33,1,"25,11","2,69","12,11","8,52","4,93"
0406601008,828,138,6,84,63,33,5 o más,"16,67","0,72","10,14","7,61","3,99"
0406601009,1278,237,12,126,84,60,2,"18,54","0,94","9,86","6,57","4,69"
0406601010,924,180,9,105,69,42,5 o más,"19,48","0,97","11,36","7,47","4,55"
0406602001,1401,543,69,273,201,120,1,"38,76","4,93","19,49","14,35","8,57"
0406603001,1590,576,60,324,255,108,1,"36,23","3,77","20,38","16,04","6,79"
0406701001,309,150,21,63,48,27,1,"48,54","6,8","20,39","15,53","8,74"
0406801001,99,48,15,15,15,12,1,"48,48","15,15","15,15","15,15","12,12"
0406901001,438,108,15,57,42,15,2,"24,66","3,42","13,01","9,59","3,42"
0406901002,525,135,9,57,48,27,1,"25,71","1,71","10,86","9,14","5,14"
0406901003,687,138,12,63,45,36,2,"20,09","1,75","9,17","6,55","5,24"
0406901004,372,111,12,39,30,27,"1, 2","29,84","3,23","10,48","8,06","7,26"
0406901005,381,108,9,39,30,24,2,"28,35","2,36","10,24","7,87","6,3"
0407001001,606,204,48,81,60,33,1,"33,66","7,92","13,37","9,9","5,45"
0407002001,426,138,42,36,30,15,2,"32,39","9,86","8,45","7,04","3,52"
0407101001,207,87,9,36,33,6,1,"42,03","4,35","17,39","15,94","2,9"
0407201001,471,129,33,45,39,21,2,"27,39","7,01","9,55","8,28","4,46"
0407301001,225,141,36,57,48,24,1,"62,67",16,"25,33","21,33","10,67"
0407401001,756,156,12,63,48,45,2,"20,63","1,59","8,33","6,35","5,95"
0407402001,774,201,18,96,81,48,2,"25,97","2,33","12,4","10,47","6,2"
0407501001,1056,156,12,60,45,45,3,"14,77","1,14","5,68","4,26","4,26"
0407501002,630,105,9,39,27,21,"2, 3","16,67","1,43","6,19","4,29","3,33"
0407502001,969,168,12,75,54,42,3,"17,34","1,24","7,74","5,57","4,33"
0407502002,966,411,72,153,126,120,1,"42,55","7,45","15,84","13,04","12,42"
0407601001,645,204,21,87,63,42,1,"31,63","3,26","13,49","9,77","6,51"
0407701001,159,75,9,33,27,12,1,"47,17","5,66","20,75","16,98","7,55"
0407801001,582,156,18,60,45,39,2,"26,8","3,09","10,31","7,73","6,7"
0407901001,987,216,15,105,72,54,2,"21,88","1,52","10,64","7,29","5,47"
0407901002,522,108,12,30,27,36,2,"20,69","2,3","5,75","5,17","6,9"
0407901003,918,183,9,108,78,48,2,"19,93","0,98","11,76","8,5","5,23"
0407901004,837,165,15,84,66,33,3,"19,71","1,79","10,04","7,89","3,94"
0407901006,645,129,12,66,51,15,2,20,"1,86","10,23","7,91","2,33"
0407901007,969,216,15,84,57,66,2,"22,29","1,55","8,67","5,88","6,81"
0407901008,1014,186,15,117,99,33,2,"18,34","1,48","11,54","9,76","3,25"
0407901009,543,96,9,57,36,18,2,"17,68","1,66","10,5","6,63","3,31"
0407901010,1191,312,18,156,114,111,1,"26,2","1,51","13,1","9,57","9,32"
0407901011,615,123,15,45,33,33,2,20,"2,44","7,32","5,37","5,37"
0407901012,921,171,9,90,72,42,2,"18,57","0,98","9,77","7,82","4,56"
0407901013,570,144,9,63,51,42,"1, 2","25,26","1,58","11,05","8,95","7,37"
0407901014,609,162,18,54,42,54,2,"26,6","2,96","8,87","6,9","8,87"
0407901015,654,90,9,42,36,27,2,"13,76","1,38","6,42","5,5","4,13"
0407901016,576,156,9,72,51,54,1,"27,08","1,56","12,5","8,85","9,38"
0407901017,474,117,6,39,30,48,2,"24,68","1,27","8,23","6,33","10,13"
0407901018,888,168,9,81,60,54,2,"18,92","1,01","9,12","6,76","6,08"
0407901019,708,198,18,87,63,69,1,"27,97","2,54","12,29","8,9","9,75"
0407902001,765,234,39,90,69,57,1,"30,59","5,1","11,76","9,02","7,45"
0407902002,774,147,12,75,54,39,2,"18,99","1,55","9,69","6,98","5,04"
0407902003,696,243,21,105,93,96,1,"34,91","3,02","15,09","13,36","13,79"
0407902004,552,120,15,51,39,45,2,"21,74","2,72","9,24","7,07","8,15"
0407902005,474,132,6,69,51,45,"1, 2","27,85","1,27","14,56","10,76","9,49"
0407902006,1212,366,27,159,120,141,1,"30,2","2,23","13,12","9,9","11,63"
0407902007,591,249,33,84,63,84,1,"42,13","5,58","14,21","10,66","14,21"
0407902008,672,165,12,75,54,54,1,"24,55","1,79","11,16","8,04","8,04"
0407902009,675,231,30,99,87,60,1,"34,22","4,44","14,67","12,89","8,89"
0407902010,468,111,9,36,27,42,2,"23,72","1,92","7,69","5,77","8,97"
0407902011,555,87,18,33,24,24,4,"15,68","3,24","5,95","4,32","4,32"
0407902012,885,273,30,87,75,90,1,"30,85","3,39","9,83","8,47","10,17"
0407902013,1002,432,42,168,126,156,1,"43,11","4,19","16,77","12,57","15,57"
0407902014,732,219,15,84,63,78,1,"29,92","2,05","11,48","8,61","10,66"
0407902015,612,102,6,45,33,21,2,"16,67","0,98","7,35","5,39","3,43"
0407902016,1335,420,18,237,165,147,1,"31,46","1,35","17,75","12,36","11,01"
0407902017,705,144,9,42,33,48,2,"20,43","1,28","5,96","4,68","6,81"
0407902018,1380,429,33,195,156,162,1,"31,09","2,39","14,13","11,3","11,74"
0407902019,882,222,12,93,72,69,2,"25,17","1,36","10,54","8,16","7,82"
0407902020,885,225,12,111,87,81,1,"25,42","1,36","12,54","9,83","9,15"
0407902021,1185,360,33,180,132,108,1,"30,38","2,78","15,19","11,14","9,11"
0407902022,684,192,9,96,81,66,1,"28,07","1,32","14,04","11,84","9,65"
0407902023,885,234,9,108,93,90,1,"26,44","1,02","12,2","10,51","10,17"
0407902024,870,195,9,96,78,66,3,"22,41","1,03","11,03","8,97","7,59"
0407902025,693,258,21,111,84,90,1,"37,23","3,03","16,02","12,12","12,99"
0407902026,804,186,15,96,78,45,2,"23,13","1,87","11,94","9,7","5,6"
0407902027,1281,513,72,225,147,156,1,"40,05","5,62","17,56","11,48","12,18"
0407902028,681,159,12,69,60,54,"2, 4","23,35","1,76","10,13","8,81","7,93"
0407902029,720,213,18,102,75,78,1,"29,58","2,5","14,17","10,42","10,83"
0408001001,108,54,9,21,15,12,1,50,"8,33","19,44","13,89","11,11"
0408101001,210,81,9,36,27,15,1,"38,57","4,29","17,14","12,86","7,14"
0408201001,153,69,12,27,27,15,1,"45,1","7,84","17,65","17,65","9,8"
0408301001,558,198,30,66,48,42,1,"35,48","5,38","11,83","8,6","7,53"
0408302001,375,168,36,63,48,27,1,"44,8","9,6","16,8","12,8","7,2"
0408401001,186,72,6,36,21,15,1,"38,71","3,23","19,35","11,29","8,06"
0408501001,207,84,12,30,24,18,1,"40,58","5,8","14,49","11,59","8,7"
0408601001,612,165,21,60,42,30,"1, 2","26,96","3,43","9,8","6,86","4,9"
0408602001,423,165,36,60,51,21,1,"39,01","8,51","14,18","12,06","4,96"
0408701001,93,39,6,21,18,9,1,"41,94","6,45","22,58","19,35","9,68"
0408801001,816,264,33,99,75,48,1,"32,35","4,04","12,13","9,19","5,88"
0408802001,783,234,18,114,75,63,1,"29,89","2,3","14,56","9,58","8,05"
0408901001,423,144,30,45,33,27,1,"34,04","7,09","10,64","7,8","6,38"
0409001001,162,69,9,33,30,12,1,"42,59","5,56","20,37","18,52","7,41"
0409101001,192,87,9,39,30,18,1,"45,31","4,69","20,31","15,63","9,38"
0409201001,699,213,24,81,57,54,1,"30,47","3,43","11,59","8,15","7,73"
0409201002,657,198,33,81,57,27,1,"30,14","5,02","12,33","8,68","4,11"
0409301001,867,291,63,87,72,57,"1, 2","33,56","7,27","10,03","8,3","6,57"
0409301002,861,273,57,105,78,48,2,"31,71","6,62","12,2","9,06","5,57"
0409401001,129,57,9,24,24,12,1,"44,19","6,98","18,6","18,6","9,3"
0409501001,357,117,21,39,33,18,1,"32,77","5,88","10,92","9,24","5,04"
0409601001,159,60,9,30,24,12,1,"37,74","5,66","18,87","15,09","7,55"
0409701001,126,66,15,21,18,18,1,"52,38","11,9","16,67","14,29","14,29"
